ID,ProjectTitle,Agency,Office,Date,Keywords,Status,DocumentTitle,DocumentType,Path
EIS-0474,Southline Transmission Line Project; Arizona and New Mexico,DOE,WAPA,2015,Electric Transmission,Completed,EIS-0474: Final Environmental Impact Statement - Appendix I-2,EIS,DOE_EIS_404/EIS-0474_FEIS_Appendix%20I-2.pdf
EIS-0474,Southline Transmission Line Project; Arizona and New Mexico,DOE,WAPA,2015,Electric Transmission,Completed,EIS-0474: Final Environmental Impact Statement - Appendix I-3,EIS,DOE_EIS_404/EIS-0474_FEIS_Appendix%20I-3.pdf
EIS-0474,Southline Transmission Line Project; Arizona and New Mexico,DOE,WAPA,2015,Electric Transmission,Completed,EIS-0474: Final Environmental Impact Statement - Appendix J,EIS,DOE_EIS_404/EIS-0474_FEIS_Appendix%20J.pdf
EIS-0474,Southline Transmission Line Project; Arizona and New Mexico,DOE,WAPA,2015,Electric Transmission,Completed,EIS-0474: Final Environmental Impact Statement - Appendix K-1,EIS,DOE_EIS_404/EIS-0474_FEIS_Appendix%20K-1.pdf
EIS-0474,Southline Transmission Line Project; Arizona and New Mexico,DOE,WAPA,2015,Electric Transmission,Completed,EIS-0474: Final Environmental Impact Statement - Appendix K-2,EIS,DOE_EIS_404/EIS-0474_FEIS_Appendix%20K-2.pdf
EIS-0474,Southline Transmission Line Project; Arizona and New Mexico,DOE,WAPA,2015,Electric Transmission,Completed,EIS-0474: Final Environmental Impact Statement - Appendices L-N,EIS,DOE_EIS_404/EIS-0474_FEIS_Appendices%20L-N.pdf
EIS-0474,Southline Transmission Line Project; Arizona and New Mexico,DOE,WAPA,2015,Electric Transmission,Completed,EIS-0474: EPA Notice of Availability of Final Environmental Impact Statement ,EIS,DOE_EIS_404/EIS-0474_FEIS_EPANOA.pdf
EIS-0475,"Disposition of the Bannister Federal Complex, Kansas City, MO",DOE,NNSA,,DOE Site Operations,Canceled,EA-1947: Notice of Intent to Prepare an Environmental Assessment and Cancellation of an Environmental Impact Statement,EIS,DOE_EIS_405/EA-1947-NOI-2012.pdf
EIS-0475,"Disposition of the Bannister Federal Complex, Kansas City, MO",DOE,NNSA,,DOE Site Operations,Canceled,EIS-0475: Notice of Intent To Prepare an Environmental Impact Statement and Notice of Wetlands Involvement,EIS,DOE_EIS_405/EIS-0475-NOI-2012.pdf
EIS-0476,Proposed Units 3 and 4 Vogtle Electric Generating Plant,DOE,LP,2012,Nuclear Energy,Completed,EIS-0476: Record of Decision,EIS,DOE_EIS_406/EIS-0476-ROD-2014.pdf
EIS-0476,Proposed Units 3 and 4 Vogtle Electric Generating Plant,DOE,LP,2012,Nuclear Energy,Completed,EIS-0476: Notice of Adoption of Final Environmental Impact Statement,EIS,DOE_EIS_406/EIS-0476-FEIS_Adoption-2012.pdf
EIS-0476,Proposed Units 3 and 4 Vogtle Electric Generating Plant,DOE,LP,2012,Nuclear Energy,Completed,EIS-0476-FEIS_Part1-2012.pdf,EIS,DOE_EIS_406/EIS-0476-FEIS_Part1-2012.pdf
EIS-0476,Proposed Units 3 and 4 Vogtle Electric Generating Plant,DOE,LP,2012,Nuclear Energy,Completed,EIS-0476-FEIS_Part2-2012.pdf,EIS,DOE_EIS_406/EIS-0476-FEIS_Part2-2012.pdf
EIS-0476,Proposed Units 3 and 4 Vogtle Electric Generating Plant,DOE,LP,2012,Nuclear Energy,Completed,EIS-0476-FEIS_Part3a-2012.pdf,EIS,DOE_EIS_406/EIS-0476-FEIS_Part3a-2012.pdf
EIS-0476,Proposed Units 3 and 4 Vogtle Electric Generating Plant,DOE,LP,2012,Nuclear Energy,Completed,EIS-0476-FEIS_Part3b-2012.pdf,EIS,DOE_EIS_406/EIS-0476-FEIS_Part3b-2012.pdf
EIS-0477,"San Juan Basin Energy Connect Project, San Juan County, New Mexico and La Plata County, Colorado",DOE,WAPA,,Electric Transmission,On Hold,EIS-0477: Draft Environmental Impact Statement,EIS,DOE_EIS_407/EIS-0477-DEIS-2014.pdf
EIS-0477,"San Juan Basin Energy Connect Project, San Juan County, New Mexico and La Plata County, Colorado",DOE,WAPA,,Electric Transmission,On Hold,EIS-0477: Notice of Availability of Draft Environmental Impact Statement,EIS,DOE_EIS_407/EIS-0477-DEIS_NOA-2014.pdf
EIS-0477,"San Juan Basin Energy Connect Project, San Juan County, New Mexico and La Plata County, Colorado",DOE,WAPA,,Electric Transmission,On Hold,EIS-0477: Notice of Intent to Prepare Environmental Impact Statement,EIS,DOE_EIS_407/EIS-0447-NOI-2011.pdf
EIS-0478,"Antelope Valley Station to Neset Transmission Project, Mercer, Dunn, Billings, Williams, McKenzie, and Mountrail Counties, North Dakota",DOE,WAPA,2014,Electric Transmission,Completed,EIS-0478: Record of Decision,EIS,DOE_EIS_408/EIS-0478-ROD-2014.pdf
EIS-0478,"Antelope Valley Station to Neset Transmission Project, Mercer, Dunn, Billings, Williams, McKenzie, and Mountrail Counties, North Dakota",DOE,WAPA,2014,Electric Transmission,Completed,EIS-0478: Final Environmental Impact Statement,EIS,DOE_EIS_408/EIS-0478_%28RUS-Western%29_Basin%20AVS%20Neset%20FEIS_05-2014.pdf
EIS-0478,"Antelope Valley Station to Neset Transmission Project, Mercer, Dunn, Billings, Williams, McKenzie, and Mountrail Counties, North Dakota",DOE,WAPA,2014,Electric Transmission,Completed,EIS-0478: Notice of Intent to Prepare Supplemental Draft Environmental Impact Statement ,EIS,DOE_EIS_408/EIS-0478-RUS-NOI2-2013.pdf
EIS-0478,"Antelope Valley Station to Neset Transmission Project, Mercer, Dunn, Billings, Williams, McKenzie, and Mountrail Counties, North Dakota",DOE,WAPA,2014,Electric Transmission,Completed,EIS-0478-DEIS-Volume1-2012.pdf,EIS,DOE_EIS_408/EIS-0478-DEIS-Volume1-2012.pdf
EIS-0478,"Antelope Valley Station to Neset Transmission Project, Mercer, Dunn, Billings, Williams, McKenzie, and Mountrail Counties, North Dakota",DOE,WAPA,2014,Electric Transmission,Completed,EIS-0478-DEIS-Volume2-2012.pdf,EIS,DOE_EIS_408/EIS-0478-DEIS-Volume2-2012.pdf
EIS-0479,"North-of-the-Delta Offstream Storage Project; Sacramento-San Joaquin Delta, California",DOE,WAPA,,Hydropower,Active,EIS-0479: Notice of Intent to Prepare an Environmental Impact Statement,EIS,DOE_EIS_409/EIS-0479_NODOS_BOR_NOI_2001-11-09.pdf
EIS-0480,Long-Term Experimental and Management Plan for the Operation of Glen Canyon Dam,DOE,WAPA,2016,Hydropower,Canceled,EIS-0480: EPA Notice of Availability of the Final Environmental Impact Statement,EIS,DOE_EIS_410/LTEMP_FEIS_EPA_NOA.pdf
EIS-0480,Long-Term Experimental and Management Plan for the Operation of Glen Canyon Dam,DOE,WAPA,2016,Hydropower,Canceled,EIS-0480: Bureau of Reclamation and National Park Service Notice of Availability of Final Environmental Impact Statement,EIS,DOE_EIS_410/LTEMP_FEIS_BOR%20NPS_NOA.pdf
EIS-0480,Long-Term Experimental and Management Plan for the Operation of Glen Canyon Dam,DOE,WAPA,2016,Hydropower,Canceled,EIS-0480_Front_Matter_V1_andV2.pdf,EIS,DOE_EIS_410/EIS-0480_Front_Matter_V1_andV2.pdf
EIS-0480,Long-Term Experimental and Management Plan for the Operation of Glen Canyon Dam,DOE,WAPA,2016,Hydropower,Canceled,EIS-0480_Executive_Summary.pdf,EIS,DOE_EIS_410/EIS-0480_Executive_Summary.pdf
EIS-0480,Long-Term Experimental and Management Plan for the Operation of Glen Canyon Dam,DOE,WAPA,2016,Hydropower,Canceled,EIS-0480_Chapters_1-8.pdf,EIS,DOE_EIS_410/EIS-0480_Chapters_1-8.pdf
EIS-0480,Long-Term Experimental and Management Plan for the Operation of Glen Canyon Dam,DOE,WAPA,2016,Hydropower,Canceled,EIS-0480_Appendices_A-J.pdf,EIS,DOE_EIS_410/EIS-0480_Appendices_A-J.pdf
EIS-0480,Long-Term Experimental and Management Plan for the Operation of Glen Canyon Dam,DOE,WAPA,2016,Hydropower,Canceled,EIS-0480_Appendices_K-M.pdf,EIS,DOE_EIS_410/EIS-0480_Appendices_K-M.pdf
EIS-0480,Long-Term Experimental and Management Plan for the Operation of Glen Canyon Dam,DOE,WAPA,2016,Hydropower,Canceled,EIS-0480_Appendices_N.pdf,EIS,DOE_EIS_410/EIS-0480_Appendices_N.pdf
EIS-0480,Long-Term Experimental and Management Plan for the Operation of Glen Canyon Dam,DOE,WAPA,2016,Hydropower,Canceled,EIS-0480: Bureau of Reclamation and National Park Service Notice of Availability of Draft Environmental Impact Statement,EIS,DOE_EIS_410/EIS-0480%20BOR-NPS%20DEIS%20NOA%20FR%202016-01-08.pdf
EIS-0480,Long-Term Experimental and Management Plan for the Operation of Glen Canyon Dam,DOE,WAPA,2016,Hydropower,Canceled,EIS-0480: Notice of Intent to Prepare a Draft Environmental Impact Statement,EIS,DOE_EIS_410/EIS-0480-NOI-2011.pdf
EIS-0481,Engineered High Energy Crop Programs Programmatic Environmental Impact Statement,DOE,ARPA-E,2015,Alternative Fuels,Completed,EIS-0481: EPA Notice of Availability of Final Environmental Impact Statement,EIS,DOE_EIS_411/EIS-0481-EPA_NOA_FEIS-2015.pdf
EIS-0481,Engineered High Energy Crop Programs Programmatic Environmental Impact Statement,DOE,ARPA-E,2015,Alternative Fuels,Completed,EIS-0481: Final Programmatic Environmental Impact Statement (Body),EIS,DOE_EIS_411/DOE%20EHEC%20Programs%20Final%20PEIS%20%28July2015%29_Body.pdf
EIS-0481,Engineered High Energy Crop Programs Programmatic Environmental Impact Statement,DOE,ARPA-E,2015,Alternative Fuels,Completed,EIS-0481: Final Programmatic Environmental Impact Statement (Appendices),EIS,DOE_EIS_411/DOE%20EHEC%20Programs%20Final%20PEIS%20%28July2015%29_Appendices.pdf
EIS-0481,Engineered High Energy Crop Programs Programmatic Environmental Impact Statement,DOE,ARPA-E,2015,Alternative Fuels,Completed,EIS-0481: DOE Notice of Availability of Draft Programmatic Environmental Impact Statement,EIS,DOE_EIS_411/EIS-0481-DOENOA-DPEIS-2015.pdf
EIS-0481,Engineered High Energy Crop Programs Programmatic Environmental Impact Statement,DOE,ARPA-E,2015,Alternative Fuels,Completed,EIS-0481: EPA Notice of Availability of Draft Programmatic Environmental Impact Statement,EIS,DOE_EIS_411/EIS-0481-EPANOA-DPEIS-2015.pdf
EIS-0481,Engineered High Energy Crop Programs Programmatic Environmental Impact Statement,DOE,ARPA-E,2015,Alternative Fuels,Completed,EIS-0481: Draft Programmatic Environmental Impact Statement,EIS,DOE_EIS_411/EIS-0481-DEIS-2015.pdf
EIS-0481,Engineered High Energy Crop Programs Programmatic Environmental Impact Statement,DOE,ARPA-E,2015,Alternative Fuels,Completed,EIS-0481: Notice of Intent to Prepare a Programmatic Environmental Impact Statement,EIS,DOE_EIS_411/EIS-0481-NOI-2013_0.pdf
EIS-0483,"Estes to Flatiron Substation Transmission Lines Rebuild Project, Larimer County, Colorado",DOE,WAPA,2018,Electric Transmission,Completed,EIS-0483: Record of Decision and Floodplain Statement of Findings,EIS,DOE_EIS_412/rod-eis-0483-estes-flatiron-2019-03-21.pdf
EIS-0483,"Estes to Flatiron Substation Transmission Lines Rebuild Project, Larimer County, Colorado",DOE,WAPA,2018,Electric Transmission,Completed,EIS-0483: EPA Notice of Availability of the Final Environmental Impact Statement ,EIS,DOE_EIS_412/final-eis-0483-epa-noa-2018-04.pdf
EIS-0483,"Estes to Flatiron Substation Transmission Lines Rebuild Project, Larimer County, Colorado",DOE,WAPA,2018,Electric Transmission,Completed,final-eis-0483-estes-flatiron-main-vol-2018-04.pdf,EIS,DOE_EIS_412/final-eis-0483-estes-flatiron-main-vol-2018-04.pdf
EIS-0483,"Estes to Flatiron Substation Transmission Lines Rebuild Project, Larimer County, Colorado",DOE,WAPA,2018,Electric Transmission,Completed,final-eis-0483-estes-flatiron-apps-2018-04.pdf,EIS,DOE_EIS_412/final-eis-0483-estes-flatiron-apps-2018-04.pdf
EIS-0483,"Estes to Flatiron Substation Transmission Lines Rebuild Project, Larimer County, Colorado",DOE,WAPA,2018,Electric Transmission,Completed,EIS-0483: Draft Environmental Impact Statement,EIS,DOE_EIS_412/EIS-0483-DEIS-2014_0.pdf
EIS-0484,"Montana-to-Washington Transmission System Upgrade Project in Washington, Idaho, and Montana",DOE,BPA,,Electric Transmission,Canceled,EIS-0484: Notice of Intent to Prepare an Environmental Impact Statement,EIS,DOE_EIS_413/EIS-0484-NOI-2012.pdf
EIS-0485,"Interconnection of the Grande Prairie Wind Farm, Holt County, Nebraska",DOE,WAPA,2015,Electric Transmission,Completed,EIS-0485: Record of Decision,EIS,DOE_EIS_414/EIS-0485_ROD_FR_2015-04-28.pdf
EIS-0485,"Interconnection of the Grande Prairie Wind Farm, Holt County, Nebraska",DOE,WAPA,2015,Electric Transmission,Completed,EIS-0485: EPA Notice of Availability of Final Environmental Impact Statement,EIS,DOE_EIS_414/EIS-0485-FEIS-EPANOA-2015.pdf
EIS-0485,"Interconnection of the Grande Prairie Wind Farm, Holt County, Nebraska",DOE,WAPA,2015,Electric Transmission,Completed,EIS-0485: Final Environmental Impact Statement,EIS,DOE_EIS_414/EIS-0485-FEIS-2014.pdf
EIS-0485,"Interconnection of the Grande Prairie Wind Farm, Holt County, Nebraska",DOE,WAPA,2015,Electric Transmission,Completed,EIS-0485: Draft Environmental Impact Statement,EIS,DOE_EIS_414/EIS-0485-DEIS-2014.pdf
EIS-0486,Plains & Eastern Clean Line Transmission Project,DOE,OE,2015,Electric Transmission,Completed,EIS-0486: 2016 Annual Report for Mitigation Action Plan,EIS,DOE_EIS_415/EIS-0486%20-%202016%20MAP%20Annual%20Report.pdf
EIS-0486,Plains & Eastern Clean Line Transmission Project,DOE,OE,2015,Electric Transmission,Completed,EIS-0486: Mitigation Action Plan Revision 1,EIS,DOE_EIS_415/EIS-0486_MAP_Revision_1_r1.pdf
EIS-0486,Plains & Eastern Clean Line Transmission Project,DOE,OE,2015,Electric Transmission,Completed,EIS-0486: Record of Decision,EIS,DOE_EIS_415/Clean%20Line%20ROD%20-%20FR03312016.pdf
EIS-0486,Plains & Eastern Clean Line Transmission Project,DOE,OE,2015,Electric Transmission,Completed,EIS-0486: EPA Notice of Availability of Final Environmental Impact Statement,EIS,DOE_EIS_415/EIS-0486-FEIS_EPA_NOA-2015.pdf
EIS-0487,"Freeport LNG Liquefaction Project, Brazoria County, Texas",DOE,FE,2014,Liquid Natural Gas,Completed,EIS-0487: Record of Decision,EIS,DOE_EIS_416/EIS-0487-ROD-2014.pdf
EIS-0487,"Freeport LNG Liquefaction Project, Brazoria County, Texas",DOE,FE,2014,Liquid Natural Gas,Completed,EIS-0487: Notice of EIS Adoption,EIS,DOE_EIS_416/EIS-0487-DOEAdoption-2014.pdf
EIS-0487,"Freeport LNG Liquefaction Project, Brazoria County, Texas",DOE,FE,2014,Liquid Natural Gas,Completed,EIS-0487-FERC-FEIS-NOA-2014.pdf,EIS,DOE_EIS_416/EIS-0487-FERC-FEIS-NOA-2014_0.pdf
EIS-0487,"Freeport LNG Liquefaction Project, Brazoria County, Texas",DOE,FE,2014,Liquid Natural Gas,Completed,EIS-0487-FERC-FEIS-EPANOA-2014.pdf,EIS,DOE_EIS_416/EIS-0487-FERC-FEIS-EPANOA-2014_0.pdf
EIS-0487,"Freeport LNG Liquefaction Project, Brazoria County, Texas",DOE,FE,2014,Liquid Natural Gas,Completed,EIS-0487: Final Environmental Impact Statement,EIS,DOE_EIS_416/EIS-0487-FERC-FEIS-2014_0.pdf
EIS-0488,"Cameron Liquefaction Project, Cameron Parish, Louisiana",DOE,FE,2014,Liquid Natural Gas,Completed,EIS-0488: Record of Decision,EIS,DOE_EIS_417/EIS-0488-ROD-FRversion-2014.pdf
EIS-0488,"Cameron Liquefaction Project, Cameron Parish, Louisiana",DOE,FE,2014,Liquid Natural Gas,Completed,EIS-0488: Notice of Adoption of FERC Final Environmental Impact Statement,EIS,DOE_EIS_417/EIS-0488-FEIS-DOEAdoption-2014.pdf
EIS-0488,"Cameron Liquefaction Project, Cameron Parish, Louisiana",DOE,FE,2014,Liquid Natural Gas,Completed,EIS-0488: EPA Notice of Availability for the Final Environmental Impact Statement ,EIS,DOE_EIS_417/final-eis-epa-noa-2014-05.pdf
EIS-0488,"Cameron Liquefaction Project, Cameron Parish, Louisiana",DOE,FE,2014,Liquid Natural Gas,Completed,EIS-0488: FERC Notice of Availability of the Final Environmental Impact Statement ,EIS,DOE_EIS_417/final-eis-ferc-noa-2014-05.pdf
EIS-0489,"Jordan Cove Liquefaction Project (Coos County, OR) and Pacific Connector Pipeline Project (Coos, Klamath, Jackson, and Douglas Counties, OR)",DOE,FE,2015,Liquid Natural Gas,Canceled,EIS-0489: Notice of Availability for Final Environmental Impact Statement,EIS,DOE_EIS_418/Jordan%20Cove%20FERC%20FEIS%20NOA%202015-09-30.pdf
EIS-0489,"Jordan Cove Liquefaction Project (Coos County, OR) and Pacific Connector Pipeline Project (Coos, Klamath, Jackson, and Douglas Counties, OR)",DOE,FE,2015,Liquid Natural Gas,Canceled,EIS-0489: Final Environmental Impact Statement (Cover and Front Matter),EIS,DOE_EIS_418/EIS-0489%20Jordan%20Cove%20LNG%20FEIS%20Cover-Front%20matter%202015-09.pdf
EIS-0489,"Jordan Cove Liquefaction Project (Coos County, OR) and Pacific Connector Pipeline Project (Coos, Klamath, Jackson, and Douglas Counties, OR)",DOE,FE,2015,Liquid Natural Gas,Canceled,EIS-0489: Final Environmental Impact Statement (Summary),EIS,DOE_EIS_418/EIS-0489%20Jordan%20Cove%20LNG%20FEIS%20Summary%202015-09.pdf
EIS-0489,"Jordan Cove Liquefaction Project (Coos County, OR) and Pacific Connector Pipeline Project (Coos, Klamath, Jackson, and Douglas Counties, OR)",DOE,FE,2015,Liquid Natural Gas,Canceled,EIS-0489: EPA Notice of Availability of Draft Environmental Impact Statement,EIS,DOE_EIS_418/EIS-0498-EPA-DEIS-NOA-2014.pdf
EIS-0489,"Jordan Cove Liquefaction Project (Coos County, OR) and Pacific Connector Pipeline Project (Coos, Klamath, Jackson, and Douglas Counties, OR)",DOE,FE,2015,Liquid Natural Gas,Canceled,EIS-0489: FERC Notice of Availability of Draft Environmental Impact Statement ,EIS,DOE_EIS_418/EIS-0489-FERC-DEIS-NOA-2014.pdf
EIS-0490,"Boulder City/U.S. 93 Corridor Transportation Improvements, Boulder City, Nevada",DOE,WAPA,2012,Electric Transmission,Completed,EIS-0490: DOE Record of Decision,EIS,DOE_EIS_419/EIS-0490-WAPA-ROD-2012_0.pdf
EIS-0490,"Boulder City/U.S. 93 Corridor Transportation Improvements, Boulder City, Nevada",DOE,WAPA,2012,Electric Transmission,Completed,EIS-0490-Adopted-Volume1.pdf,EIS,DOE_EIS_419/EIS-0490-Adopted-Volume1.pdf
EIS-0490,"Boulder City/U.S. 93 Corridor Transportation Improvements, Boulder City, Nevada",DOE,WAPA,2012,Electric Transmission,Completed,EIS-0490-Adopted-Volume1Appendices-2012.pdf,EIS,DOE_EIS_419/EIS-0490-Adopted-Volume1-Appendices-2012.pdf
EIS-0490,"Boulder City/U.S. 93 Corridor Transportation Improvements, Boulder City, Nevada",DOE,WAPA,2012,Electric Transmission,Completed,EIS-0490-Adopted-Volume2-2012.pdf,EIS,DOE_EIS_419/EIS-0490-Adopted-Volume2-2012.pdf
EIS-0490,"Boulder City/U.S. 93 Corridor Transportation Improvements, Boulder City, Nevada",DOE,WAPA,2012,Electric Transmission,Completed,EIS-0490: Adoption Notice for an Environmental Impact Statement,EIS,DOE_EIS_419/EIS-0490-EPA-AdoptionNotice-2012.pdf
EIS-0490,"Boulder City/U.S. 93 Corridor Transportation Improvements, Boulder City, Nevada",DOE,WAPA,2012,Electric Transmission,Completed,EIS-0490: FHWA Record of Decision,EIS,DOE_EIS_419/EIS-0490-NDOT-ROD-2005.pdf
EIS-0491,"Lake Charles Liquefaction Project; Calcasieu Parish, Louisiana",DOE,FE,2015,Liquid Natural Gas,Completed,"EIS-0491: Record of Decision (Lake Charles LNG Export Company, LLC)",EIS,DOE_EIS_420/EIS-0491-ROD_LCLNGEC-2016.pdf
EIS-0491,"Lake Charles Liquefaction Project; Calcasieu Parish, Louisiana",DOE,FE,2015,Liquid Natural Gas,Completed,"EIS-0491: Record of Decision (Lake Charles Exports, LLC)",EIS,DOE_EIS_420/EIS-0491-ROD_LCE-2016.pdf
EIS-0491,"Lake Charles Liquefaction Project; Calcasieu Parish, Louisiana",DOE,FE,2015,Liquid Natural Gas,Completed,EIS-0491: Notice of Adoption of the Final Environmental Impact Statement,EIS,DOE_EIS_420/final-eis-0491-adoption-2016-07.pdf
EIS-0491,"Lake Charles Liquefaction Project; Calcasieu Parish, Louisiana",DOE,FE,2015,Liquid Natural Gas,Completed,EIS-0491: Final Environmental Impact Statement,EIS,DOE_EIS_420/EIS-0491-FEIS-2015.pdf
EIS-0493,"Corpus Christi LNG Terminal and Pipeline Project, Nueces and San Patricio Counties, Texas",DOE,FE,2014,Liquid Natural Gas,Completed,EIS-0493: Record of Decision,EIS,DOE_EIS_421/EIS-0493-ROD-2015.pdf
EIS-0493,"Corpus Christi LNG Terminal and Pipeline Project, Nueces and San Patricio Counties, Texas",DOE,FE,2014,Liquid Natural Gas,Completed,EIS-0493: Notice of Adoption of Final Environmental Impact Statement,EIS,DOE_EIS_421/EIS-0493-EPA_Adoption-20150424.pdf
EIS-0493,"Corpus Christi LNG Terminal and Pipeline Project, Nueces and San Patricio Counties, Texas",DOE,FE,2014,Liquid Natural Gas,Completed,EIS-0493: FERC Notice of Availability of Final Environmental Impact Statement,EIS,DOE_EIS_421/EIS-0493_FERC-FEIS-NOA-2014.pdf
EIS-0493,"Corpus Christi LNG Terminal and Pipeline Project, Nueces and San Patricio Counties, Texas",DOE,FE,2014,Liquid Natural Gas,Completed,EIS-0493: Final Environmental Impact Statement,EIS,DOE_EIS_421/EIS-0493-FEIS-2014.pdf
EIS-0495,"Walla Walla Basin Spring Chinook Hatchery Program; Umatilla County, Oregon",DOE,BPA,2018,Ecosystem Management,Completed,EIS-0495: Record of Decision,EIS,DOE_EIS_422/EIS-0495-ROD.pdf
EIS-0495,"Walla Walla Basin Spring Chinook Hatchery Program; Umatilla County, Oregon",DOE,BPA,2018,Ecosystem Management,Completed,EIS-0495: Final Environmental Impact Statement,EIS,DOE_EIS_422/EIS-0495_FEIS.pdf
